folder	file_name	genus	species	data_source	country	specimen_id	mask_percent	class_1	conf_1	class_2	conf_2	class_3	conf_3	class_4	conf_4	class_5	conf_5
2018 November	DSC_0489-HET4.JPG	Hyphessobrycon	cf. margitae	field	Peru	CV1-087	1.71051025390625	Hyphessobrycon	73.97	Otocinclus	11.39	Characidium	6.38	Knodus	2.9	Bryconops	2.31
2018 November	DSC_0493-HET5.JPG	Bujurquina	moriorum	field	Peru	CV1-091	15.37322998046875	Bujurquina	100.0	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2018 November	DSC_0492-HET5.JPG	Bujurquina	moriorum	field	Peru	CV1-090	24.041748046875	Bujurquina	100.0	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2018 November	DSC_0494-HET5.JPG	Moenkhausia	comma	field	Peru	CV1-092	8.13140869140625	Moenkhausia	91.51	Astyanax	5.03	Hemigrammus	1.1	Creagrutus	1.09	Gasteropelecus	0.54
2018 November	DSC_0495-HET5.JPG	Moenkhausia	comma	field	Peru	CV1-093	10.5194091796875	Moenkhausia	97.42	Astyanax	2.47	Bario	0.03	Creagrutus	0.01	Gasteropelecus	0.01
2018 November	DSC_0497-HET5.JPG	Tatia	dunni	field	Peru	CV1-094	15.79437255859375	Tatia	99.87	Erythrinus	0.05	Pygocentrus	0.03	Doras	0.02	Sorubim	0.01
2018 November	DSC_0498-HET5.JPG	Trachelyopterus	galeatus	field	Peru	CV1-095	13.67645263671875	Tatia	65.02	Astyanax	13.88	Prochilodus	11.3	Ancistrus	4.7	Pimelodella	2.56
2018 November	DSC_0500-HET5.JPG	Apistogramma	aff. cruzi	field	Peru	CV1-097	4.67376708984375	Apistogramma	91.41	Bujurquina	8.5	Ancistrus	0.03	Moenkhausia	0.03	Corydoras	0.01
2018 November	DSC_0502-HET5.JPG	Apistogramma	aff. cruzi	field	Peru	CV1-099	3.10821533203125	Apistogramma	93.71	Bujurquina	1.96	Hyphessobrycon	1.21	Corydoras	1.02	Doras	0.5
2018 November	DSC_0499-HET5.JPG	Tatia	sp. 1	field	Peru	CV1-096	3.564453125	Tatia	40.84	Characidium	38.64	Corydoras	7.63	Otocinclus	5.17	Pimelodella	4.01
2018 November	DSC_0503-HET5.JPG	Corydoras	aeneus	field	Peru	CV1-100	5.17120361328125	Corydoras	99.81	Otocinclus	0.13	Bujurquina	0.03	Pyrrhulina	0.01	Ancistrus	0.0
2018 November	DSC_0505-HET5.JPG	Knodus	caquetae	field	Peru	CV1-102	1.95465087890625	Knodus	99.69	Bryconops	0.18	Hemigrammus	0.07	Creagrutus	0.02	Tyttocharax	0.01
2018 November	DSC_0506-HET5.JPG	Knodus	caquetae	field	Peru	CV1-103	1.67083740234375	Knodus	98.2	Hemigrammus	1.22	Bryconops	0.22	Creagrutus	0.18	Copella	0.08
2018 November	DSC_0507-HET5.JPG	Knodus	caquetae	field	Peru	CV1-104	0.62408447265625	Tyttocharax	71.57	Doras	5.18	Charax	4.66	Bujurquina	4.27	Erythrinus	3.23
2018 November	DSC_0504-HET5.JPG	Corydoras	aeneus	field	Peru	CV1-101	3.00445556640625	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2018 November	DSC_0508-HET5.JPG	Brachyhypopomus	brevirostris	field	Peru	CV1-105	3.338623046875	Pyrrhulina	60.63	Erythrinus	20.1	Oxyropsis	11.58	Characidium	4.02	Rineloricaria	1.16
2018 November	DSC_0511-HET5.JPG	Pimelodella	sp. 2	field	Peru	CV1-108	1.8646240234375	Pimelodella	99.78	Otocinclus	0.19	Doras	0.01	Oxyropsis	0.01	Ancistrus	0.0
2018 November	DSC_0510-HET5.JPG	Farlowella 	platorynchus	field	Peru	CV1-107	4.8980712890625	Oxyropsis	82.33	Ancistrus	5.96	Pimelodella	5.51	Rineloricaria	2.27	Gymnotus	2.21
2018 November	DSC_0512-HET6.JPG	Moenkhausia	comma	field	Peru	CV1-109	6.8359375	Moenkhausia	98.71	Astyanax	0.91	Hemigrammus	0.15	Gasteropelecus	0.09	Creagrutus	0.02
2019 November	DSC_0164.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV1QCH-01	16.09649658203125	Moenkhausia	99.99	Astyanax	0.01	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0
2019 November	DSC_0165.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV1QCH-01	15.56396484375	Moenkhausia	99.89	Astyanax	0.06	Hemigrammus	0.03	Pygocentrus	0.01	Bario	0.01
2019 November	DSC_0166.JPG	Laetacara	flavilabris	field	Peru	T1-CV1QCH-02	9.930419921875	Bujurquina	99.43	Apistogramma	0.52	Ancistrus	0.01	Corydoras	0.01	Erythrinus	0.01
2019 November	DSC_0167.JPG	Laetacara	flavilabris	field	Peru	T1-CV1QCH-02	8.00018310546875	Ancistrus	37.11	Apistogramma	35.49	Bujurquina	22.91	Oxyropsis	1.2	Doras	0.67
2019 November	DSC_0169.JPG	Corydoras	aeneus	field	Peru	T1-CV1QCH-03	11.9110107421875	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0168.JPG	Corydoras	aeneus	field	Peru	T1-CV1QCH-03	12.56256103515625	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0170.JPG	Laetacara	flavilabris	field	Peru	T1-CV1QCH-04	13.10882568359375	Bujurquina	99.91	Apistogramma	0.08	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0171.JPG	Laetacara	flavilabris	field	Peru	T1-CV1QCH-04	14.862060546875	Ancistrus	84.03	Prochilodus	11.82	Bujurquina	2.62	Apistogramma	0.94	Oxyropsis	0.12
2019 November	DSC_0172.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV1QCH-05	17.767333984375	Moenkhausia	99.69	Astyanax	0.29	Bario	0.01	Tetragonopterus	0.01	Ancistrus	0.0
2019 November	DSC_0173.JPG	Moenkhausia	sp. 1	field	Peru	T1-CV1QCH-05	17.52777099609375	Moenkhausia	99.97	Astyanax	0.01	Tetragonopterus	0.01	Ancistrus	0.0	Pimelodella	0.0
2019 November	DSC_0185.JPG	Corydoras	aeneus	field	Peru	T1-CV1QCH-06	10.394287109375	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0184.JPG	Corydoras	aeneus	field	Peru	T1-CV1QCH-06	10.81085205078125	Corydoras	99.99	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0186.JPG	Corydoras	aeneus	field	Peru	T1-CV1QCH-07	9.7747802734375	Corydoras	99.99	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0187.JPG	Corydoras	aeneus	field	Peru	T1-CV1QCH-07	8.935546875	Corydoras	99.99	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0188.JPG	Bujurquina	moriorum	field	Peru	T1-CV1QCH-08	10.49957275390625	Bujurquina	99.98	Apistogramma	0.01	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0189.JPG	Bujurquina	moriorum	field	Peru	T1-CV1QCH-08	10.97259521484375	Bujurquina	99.98	Apistogramma	0.02	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0191.JPG	Corydoras	aeneus	field	Peru	T1-CV1QCH-09	8.87298583984375	Corydoras	99.99	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0190.JPG	Corydoras	aeneus	field	Peru	T1-CV1QCH-09	8.03070068359375	Corydoras	99.99	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0192.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T1-CV1QCH-10	5.60150146484375	Pyrrhulina	99.29	Erythrinus	0.22	Corydoras	0.15	Pimelodella	0.07	Characidium	0.06
2019 November	DSC_0193.JPG	Pyrrhulina	cf. eleanorae	field	Peru	T1-CV1QCH-10	4.68292236328125	Pyrrhulina	99.83	Erythrinus	0.09	Prochilodus	0.02	Corydoras	0.02	Oxyropsis	0.01
2019 November	DSC_0195.JPG	Synbranchus	marmoratus	field	Peru	T1-CV1QCH-11	0.9521484375	Gymnotus	86.02	Pimelodella	9.2	Rineloricaria	1.14	Bryconops	0.79	Characidium	0.64
2019 November	DSC_0194.JPG	Synbranchus	marmoratus	field	Peru	T1-CV1QCH-11	0.74310302734375	Gymnotus	95.49	Pimelodella	1.77	Rineloricaria	1.52	Ancistrus	0.26	Characidium	0.25
2019 November	DSC_0196.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-01	5.07965087890625	Moenkhausia	99.73	Tetragonopterus	0.24	Hemigrammus	0.01	Hyphessobrycon	0.01	Ancistrus	0.0
2019 November	DSC_0197.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-01	6.88934326171875	Moenkhausia	99.75	Hemigrammus	0.08	Hyphessobrycon	0.05	Phenacogaster	0.04	Astyanax	0.02
2019 November	DSC_0199.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-02	4.16259765625	Moenkhausia	99.98	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_0198.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-02	3.6895751953125	Moenkhausia	99.98	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_0200.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-03	4.08172607421875	Moenkhausia	92.82	Hemigrammus	6.79	Astyanax	0.09	Pyrrhulina	0.05	Charax	0.05
2019 November	DSC_0201.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-03	4.6478271484375	Moenkhausia	99.03	Hemigrammus	0.57	Charax	0.11	Tetragonopterus	0.1	Pygocentrus	0.05
2019 November	DSC_0203.JPG	Erythrinus	erythrinus	field	Peru	T2-CV1QCH-04	15.90576171875	Erythrinus	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0202.JPG	Erythrinus	erythrinus	field	Peru	T2-CV1QCH-04	17.21343994140625	Erythrinus	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0204.JPG	Hoplias	malabaricus	field	Peru	T2-CV1QCH-05	9.3231201171875	Ancistrus	81.28	Erythrinus	13.01	Gymnotus	2.91	Oxyropsis	1.34	Bujurquina	0.7
2019 November	DSC_0205.JPG	Hoplias	malabaricus	field	Peru	T2-CV1QCH-05	10.1898193359375	Ancistrus	98.04	Erythrinus	0.76	Gymnotus	0.51	Oxyropsis	0.42	Tatia	0.07
2019 November	DSC_0208.JPG	Pyrrhulina	cf. brevis	field	Peru	T2-CV1QCH-07	9.06219482421875	Pyrrhulina	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_0206.JPG	Laetacara	flavilabris	field	Peru	T2-CV1QCH-06	3.83453369140625	Bujurquina	90.34	Corydoras	9.33	Apistogramma	0.17	Doras	0.1	Otocinclus	0.02
2019 November	DSC_0207.JPG	Laetacara	flavilabris	field	Peru	T2-CV1QCH-06	7.2479248046875	Apistogramma	77.89	Bujurquina	22.1	Ancistrus	0.01	Tatia	0.0	Sorubim	0.0
2019 November	DSC_0209.JPG	Pyrrhulina	cf. brevis	field	Peru	T2-CV1QCH-07	9.82666015625	Pyrrhulina	99.66	Erythrinus	0.3	Apistogramma	0.02	Corydoras	0.01	Ancistrus	0.0
2019 November	DSC_0212.JPG	Laetacara	flavilabris	field	Peru	T2-CV1QCH-09	12.3046875	Bujurquina	99.76	Apistogramma	0.23	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0211.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-08	19.8455810546875	Moenkhausia	99.89	Tetragonopterus	0.06	Bario	0.02	Prochilodus	0.01	Astyanax	0.01
2019 November	DSC_0210.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-08	19.17572021484375	Moenkhausia	99.92	Astyanax	0.04	Tetragonopterus	0.02	Bario	0.01	Ancistrus	0.0
2019 November	DSC_0213.JPG	Laetacara	flavilabris	field	Peru	T2-CV1QCH-09	14.19219970703125	Bujurquina	99.99	Apistogramma	0.01	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0214.JPG	Pyrrhulina	cf. brevis	field	Peru	T2-CV1QCH-10	4.0069580078125	Pyrrhulina	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_0215.JPG	Pyrrhulina	cf. brevis	field	Peru	T2-CV1QCH-10	3.25469970703125	Pyrrhulina	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_0216.JPG	Anablepsoides 	sp. 1	field	Peru	T2-CV1QCH-11	3.20892333984375	Erythrinus	63.45	Pyrrhulina	27.47	Oxyropsis	4.35	Rineloricaria	0.93	Apistogramma	0.73
2019 November	DSC_0217.JPG	Anablepsoides 	sp. 1	field	Peru	T2-CV1QCH-11	2.6336669921875	Erythrinus	86.65	Bunocephalus	6.54	Rineloricaria	1.48	Otocinclus	1.43	Oxyropsis	0.81
2019 November	DSC_0219.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-12	3.7200927734375	Moenkhausia	99.45	Pyrrhulina	0.19	Hemigrammus	0.16	Astyanax	0.05	Charax	0.02
2019 November	DSC_0220.JPG	Tyttocharax	sp. 1	field	Peru	T2-CV1QCH-13	1.788330078125	Moenkhausia	64.9	Hemigrammus	28.22	Creagrutus	1.54	Pyrrhulina	1.14	Tyttocharax	1.0
2019 November	DSC_0218.JPG	Moenkhausia	sp. 1	field	Peru	T2-CV1QCH-12	3.77655029296875	Moenkhausia	99.94	Astyanax	0.02	Hemigrammus	0.02	Ancistrus	0.0	Pimelodella	0.0
2019 November	DSC_0222.JPG	Brachihypopomus	brevirostris	field	Peru	T2-CV1QCH-14	7.40203857421875	Erythrinus	52.02	Gymnotus	27.79	Pyrrhulina	9.19	Prochilodus	2.89	Ancistrus	2.56
2019 November	DSC_0221.JPG	Tyttocharax	sp. 1	field	Peru	T2-CV1QCH-13	1.995849609375	Tyttocharax	68.23	Hemigrammus	16.5	Curimata	2.29	Knodus	1.82	Pyrrhulina	1.52
2019 November	DSC_0223.JPG	Brachihypopomus	brevirostris	field	Peru	T2-CV1QCH-14	7.012939453125	Erythrinus	33.79	Gymnotus	30.31	Pyrrhulina	16.71	Rineloricaria	8.33	Prochilodus	4.56
2019 November	DSC_0224.JPG	Pyrrhulina	cf. brevis	field	Peru	T2-CV1QCH-15	3.8787841796875	Pyrrhulina	99.97	Erythrinus	0.03	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_0225.JPG	Pyrrhulina	cf. brevis	field	Peru	T2-CV1QCH-15	3.42254638671875	Pyrrhulina	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_0226.JPG	Apistogramma	sp. nov	field	Peru	T3-CV1QCH-01	14.95361328125	Apistogramma	99.99	Bujurquina	0.01	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0227.JPG	Apistogramma	sp. nov	field	Peru	T3-CV1QCH-01	11.2274169921875	Apistogramma	100.0	Pimelodella	0.0	Hyphessobrycon	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0228.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV1QCH-02	9.71832275390625	Hemigrammus	99.97	Knodus	0.01	Moenkhausia	0.01	Curimata	0.01	Ancistrus	0.0
2019 November	DSC_0229.JPG	Hemigrammus	sp. 2	field	Peru	T3-CV1QCH-02	9.57489013671875	Hemigrammus	99.94	Moenkhausia	0.03	Hyphessobrycon	0.01	Knodus	0.01	Curimata	0.01
2019 November	DSC_0230.JPG	Bujurquina	moriorum	field	Peru	T3-CV1QCH-03	13.61541748046875	Bujurquina	99.99	Apistogramma	0.01	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0232.JPG	Laetacara	flavilabris	field	Peru	T3-CV1QCH-04	9.7869873046875	Bujurquina	96.56	Apistogramma	3.32	Corydoras	0.05	Ancistrus	0.03	Moenkhausia	0.02
2019 November	DSC_0231.JPG	Bujurquina	moriorum	field	Peru	T3-CV1QCH-03	11.8133544921875	Bujurquina	99.99	Apistogramma	0.01	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0233.JPG	Laetacara	flavilabris	field	Peru	T3-CV1QCH-04	10.369873046875	Bujurquina	98.26	Apistogramma	1.5	Corydoras	0.2	Bario	0.02	Ancistrus	0.0
2019 November	DSC_0234.JPG	Pyrrhulina	cf. brevis	field	Peru	T3-CV1QCH-05	6.87255859375	Pyrrhulina	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_0235.JPG	Pyrrhulina	cf. brevis	field	Peru	T3-CV1QCH-05	6.365966796875	Pyrrhulina	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_0236.JPG	Pyrrhulina	cf. brevis	field	Peru	T3-CV1QCH-06	4.61273193359375	Pyrrhulina	99.96	Erythrinus	0.03	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_0238.JPG	Corydoras	aeneus	field	Peru	T3-CV1QCH-07	10.55755615234375	Corydoras	99.99	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0237.JPG	Pyrrhulina	cf. brevis	field	Peru	T3-CV1QCH-06	6.30645751953125	Pyrrhulina	99.99	Erythrinus	0.01	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_0240.JPG	Corydoras	aeneus	field	Peru	T3-CV1QCH-08	13.336181640625	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0239.JPG	Corydoras	aeneus	field	Peru	T3-CV1QCH-07	9.99603271484375	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0241.JPG	Corydoras	aeneus	field	Peru	T3-CV1QCH-08	10.07537841796875	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0242.JPG	Corydoras	aeneus	field	Peru	T3-CV1QCH-09	9.77325439453125	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0244.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV1QCH-01	3.35235595703125	Moenkhausia	98.73	Hemigrammus	0.95	Astyanax	0.15	Hyphessobrycon	0.1	Pyrrhulina	0.01
2019 November	DSC_0245.JPG	Moenkhausia	sp. 1	field	Peru	T4-CV1QCH-01	3.90167236328125	Moenkhausia	99.77	Astyanax	0.12	Hemigrammus	0.07	Hyphessobrycon	0.01	Pyrrhulina	0.01
2019 November	DSC_0243.JPG	Corydoras	aeneus	field	Peru	T3-CV1QCH-09	8.81195068359375	Corydoras	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0246.JPG	Brachihypopomus	beebei	field	Peru	T4-CV1QCH-02	4.833984375	Gymnotus	92.29	Characidium	2.02	Erythrinus	1.79	Rineloricaria	0.88	Bryconops	0.64
2019 November	DSC_0247.JPG	Brachihypopomus	beebei	field	Peru	T4-CV1QCH-02	5.3802490234375	Gymnotus	99.38	Erythrinus	0.42	Rineloricaria	0.1	Copella	0.03	Ancistrus	0.03
2019 November	DSC_0248.JPG	Brachihypopomus	beebei	field	Peru	T4-CV1QCH-03	7.74078369140625	Gymnotus	79.41	Erythrinus	11.53	Characidium	5.63	Rineloricaria	1.23	Oxyropsis	0.72
2019 November	DSC_0251.JPG	Pyrrhulina	cf. brevis	field	Peru	T4-CV1QCH-04	8.4014892578125	Pyrrhulina	100.0	Ancistrus	0.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0
2019 November	DSC_0250.JPG	Pyrrhulina	cf. brevis	field	Peru	T4-CV1QCH-04	6.3873291015625	Pyrrhulina	99.88	Erythrinus	0.12	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0
2019 November	DSC_0249.JPG	Brachihypopomus	beebei	field	Peru	T4-CV1QCH-03	6.79779052734375	Gymnotus	98.65	Characidium	0.47	Rineloricaria	0.36	Erythrinus	0.33	Pimelodella	0.04
2019 November	DSC_0252.JPG	Erythrinus	erythrinus	field	Peru	T4-CV1QCH-05	5.4412841796875	Erythrinus	99.56	Oxyropsis	0.18	Pyrrhulina	0.14	Apistogramma	0.05	Prochilodus	0.01
2019 November	DSC_0253.JPG	Erythrinus	erythrinus	field	Peru	T4-CV1QCH-05	6.036376953125	Erythrinus	99.97	Apistogramma	0.01	Bujurquina	0.01	Ancistrus	0.0	Pimelodella	0.0
2019 November	DSC_0255.JPG	Erythrinus	erythrinus	field	Peru	T4-CV1QCH-06	13.53912353515625	Erythrinus	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0254.JPG	Erythrinus	erythrinus	field	Peru	T4-CV1QCH-06	12.9608154296875	Erythrinus	100.0	Ancistrus	0.0	Pimelodella	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0256.JPG	Synbranchus	marmoratus	field	Peru	T4-CV1QCH-07	1.18560791015625	Gymnotus	99.45	Rineloricaria	0.19	Bryconops	0.1	Pimelodella	0.1	Ancistrus	0.05
2019 November	DSC_0257.JPG	Synbranchus	marmoratus	field	Peru	T4-CV1QCH-07	1.361083984375	Pimelodella	48.38	Gymnotus	38.26	Rineloricaria	5.18	Characidium	2.51	Oxyropsis	2.06
2019 November	DSC_0258.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-01	5.01251220703125	Moenkhausia	99.2	Astyanax	0.27	Hyphessobrycon	0.18	Phenacogaster	0.17	Hemigrammus	0.11
2019 November	DSC_0259.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-01	4.7637939453125	Moenkhausia	99.92	Tetragonopterus	0.03	Hemigrammus	0.02	Astyanax	0.01	Ancistrus	0.0
2019 November	DSC_0260.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-02	4.3426513671875	Moenkhausia	99.9	Hemigrammus	0.04	Astyanax	0.03	Hyphessobrycon	0.01	Tetragonopterus	0.01
2019 November	DSC_0261.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-02	4.39910888671875	Moenkhausia	99.94	Astyanax	0.04	Ancistrus	0.0	Prochilodus	0.0	Knodus	0.0
2019 November	DSC_0262.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-03	4.3487548828125	Moenkhausia	99.69	Hemigrammus	0.18	Charax	0.03	Pyrrhulina	0.01	Phenacogaster	0.01
2019 November	DSC_0263.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-03	4.0435791015625	Moenkhausia	99.86	Hemigrammus	0.06	Pyrrhulina	0.02	Astyanax	0.01	Bujurquina	0.01
2019 November	DSC_0264.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-04	7.708740234375	Moenkhausia	99.77	Hemigrammus	0.08	Tetragonopterus	0.05	Pygocentrus	0.04	Charax	0.02
2019 November	DSC_0265.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-04	9.63592529296875	Moenkhausia	99.6	Hemigrammus	0.18	Tetragonopterus	0.06	Astyanax	0.03	Charax	0.03
2019 November	DSC_0266.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-05	7.00225830078125	Moenkhausia	99.97	Astyanax	0.02	Hemigrammus	0.01	Ancistrus	0.0	Pimelodella	0.0
2019 November	DSC_0267.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-05	6.2225341796875	Moenkhausia	99.96	Pygocentrus	0.02	Astyanax	0.01	Hemigrammus	0.01	Pimelodella	0.0
2019 November	DSC_0269.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-06	7.4859619140625	Moenkhausia	99.81	Hemigrammus	0.09	Astyanax	0.04	Hyphessobrycon	0.02	Pygocentrus	0.01
2019 November	DSC_0268.JPG	Moenkhausia	sp. 1	field	Peru	T5-CV1QCH-06	6.87408447265625	Moenkhausia	99.82	Hemigrammus	0.09	Astyanax	0.04	Pygocentrus	0.01	Tetragonopterus	0.01
2019 November	DSC_0270.JPG	Laetacara	flavilabris	field	Peru	T5-CV1QCH-07	17.58270263671875	Bujurquina	99.71	Apistogramma	0.22	Bario	0.03	Prochilodus	0.02	Moenkhausia	0.02
2019 November	DSC_0272.JPG	Laetacara	flavilabris	field	Peru	T5-CV1QCH-08	13.45367431640625	Bujurquina	99.96	Apistogramma	0.03	Prochilodus	0.0	Knodus	0.0	Moenkhausia	0.0
2019 November	DSC_0271.JPG	Laetacara	flavilabris	field	Peru	T5-CV1QCH-07	16.35894775390625	Bujurquina	99.92	Apistogramma	0.04	Bario	0.03	Ancistrus	0.0	Prochilodus	0.0
2019 November	DSC_0273.JPG	Laetacara	flavilabris	field	Peru	T5-CV1QCH-08	17.16156005859375	Bujurquina	99.92	Apistogramma	0.03	Corydoras	0.02	Bario	0.02	Moenkhausia	0.01
2019 November	DSC_0274.JPG	Laetacara	flavilabris	field	Peru	T5-CV1QCH-09	16.3238525390625	Bujurquina	98.44	Corydoras	0.38	Apistogramma	0.36	Moenkhausia	0.35	Bario	0.28
2019 November	DSC_0275.JPG	Laetacara	flavilabris	field	Peru	T5-CV1QCH-09	11.053466796875	Bujurquina	99.87	Corydoras	0.06	Apistogramma	0.05	Bario	0.01	Ancistrus	0.0
2019 November	DSC_0277.JPG	Laetacara	flavilabris	field	Peru	T5-CV1QCH-10	8.69140625	Bujurquina	98.58	Apistogramma	0.89	Corydoras	0.45	Moenkhausia	0.04	Hemigrammus	0.03
2019 November	DSC_0278.JPG	Gymnotus	javari	field	Peru	T5-CV1QCH-11	6.56585693359375	Gymnotus	99.96	Copella	0.02	Rineloricaria	0.02	Erythrinus	0.01	Moenkhausia	0.0
2019 November	DSC_0276.JPG	Laetacara	flavilabris	field	Peru	T5-CV1QCH-10	6.0272216796875	Bujurquina	96.02	Corydoras	3.44	Apistogramma	0.49	Moenkhausia	0.03	Doras	0.01
2019 November	DSC_0279.JPG	Gymnotus	javari	field	Peru	T5-CV1QCH-11	5.291748046875	Gymnotus	100.0	Hemigrammus	0.0	Tetragonopterus	0.0	Tatia	0.0	Sorubim	0.0
2019 November	DSC_0280.JPG	Carnegiella	schereri	field	Peru	T5-CV1QCH-12	4.43115234375	Moenkhausia	72.71	Hemigrammus	9.84	Gasteropelecus	4.97	Phenacogaster	2.61	Bario	2.3
2019 November	DSC_0281.JPG	Carnegiella	schereri	field	Peru	T5-CV1QCH-12	3.3905029296875	Moenkhausia	93.49	Hemigrammus	4.44	Astyanax	0.75	Gasteropelecus	0.18	Bario	0.17
