Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name	Nombre cientifico
DSC_0442-HET1	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Callichthyidae	Corydoras	aeneus	CV1-051	CV1-Mashumbara 	Hermogeno-T1	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0442-HET1.JPG	
DSC_0443-HET1	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Crenicichla	anthurus	CV1-052	CV1-Mashumbara 	Hermogeno-T1	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0443-HET1.JPG	
DSC_0444-HET1	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Moenkhausia	comma	CV1-053	CV1-Mashumbara 	Hermogeno-T1	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0444-HET1.JPG	
DSC_0445-HET1 DSC_0446-HET1	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Auchenipteridae	Tatia	dunni	CV1-054	CV1-Mashumbara 	Hermogeno-T1	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0446-HET1.JPG	
DSC_0445-HET1 DSC_0446-HET1	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Auchenipteridae	Tatia	dunni	CV1-054	CV1-Mashumbara 	Hermogeno-T1	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0446-HET1.JPG	
DSC_0447-HET1	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Charax	tectifer	CV1-055	CV1-Mashumbara 	Hermogeno-T1	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0447-HET1.JPG	
DSC_0448-HET2	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-056	CV1-Mashumbara 	Hermogeno-T2	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0448-HET2.JPG	
DSC_0449-HET2	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Astyanax	cf. lacustris	CV1-057	CV1-Mashumbara 	Hermogeno-T2	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0449-HET2.JPG	
DSC_0450-HET2	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Apistogramma	aff. cruzi	CV1-058	CV1-Mashumbara 	Hermogeno-T2	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0450-HET2.JPG	
DSC_0451-HET2	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-060	CV1-Mashumbara 	Hermogeno-T2	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0451-HET2.JPG	
DSC_0452-HET2	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Erythrinidae	Hoplias	malabaricus	CV1-061	CV1-Mashumbara 	Hermogeno-T2	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0452-HET2.JPG	
DSC_0453-HET2	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Aspredinidae	Bunocephalus	coracoideus	CV1-062	CV1-Mashumbara 	Hermogeno-T2	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0453-HET2.JPG	
DSC_0454-HET2	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Aspredinidae	Bunocephalus	coracoideus	CV1-063	CV1-Mashumbara 	Hermogeno-T2	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0454-HET2.JPG	
DSC_0455-HET2	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Knodus	caquetae	CV1-064	CV1-Mashumbara 	Hermogeno-T2	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0455-HET2.JPG	
DSC_0468-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Gasteropelecidae	Gasteropelecus	sternicla	CV1-066	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0468-HET3.JPG	
DSC_0469-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Apistogramma	aff. cruzi	CV1-067	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0469-HET3.JPG	
DSC_0470-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Gasteropelecidae	Carnegiella	strigata	CV1-068	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0470-HET3.JPG	
DSC_0471-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Gasteropelecidae	Gasteropelecus	sternicla	CV1-069	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0471-HET3.JPG	
DSC_0472-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Gasteropelecidae	Gasteropelecus	sternicla	CV1-070	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0472-HET3.JPG	
DSC_0473-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Hyphessobrycon	loretoensis	CV1-071	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0473-HET3.JPG	
DSC_0474-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Hyphessobrycon	loretoensis	CV1-072	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0474-HET3.JPG	
DSC_0475-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Charax	tectifer	CV1-073	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0475-HET3.JPG	
DSC_0476-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Charax	tectifer	CV1-074	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0476-HET3.JPG	
DSC_0477-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Charax	tectifer	CV1-075	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0477-HET3.JPG	
DSC_0478-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Aspredinidae	Bunocephalus	coracoideus	CV1-076	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0478-HET3.JPG	
DSC_0479-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Knodus	caquetae	CV1-077	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0479-HET3.JPG	
DSC_0480-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Gasteropelecidae	Carnegiella	strigata	CV1-078	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0480-HET3.JPG	
DSC_0481-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Synbranchidae	Synbranchus	marmoratus	CV1-079	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0481-HET3.JPG	
DSC_0482-HET4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-080	CV1-Mashumbara 	Hermogeno-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0482-HET4.JPG	
DSC_0483-HET4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-081	CV1-Mashumbara 	Hermogeno-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0483-HET4.JPG	
DSC_0484-HET4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-082	CV1-Mashumbara 	Hermogeno-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0484-HET4.JPG	
DSC_0485-HET4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-083	CV1-Mashumbara 	Hermogeno-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0485-HET4.JPG	
DSC_0486-HET4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-084	CV1-Mashumbara 	Hermogeno-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0486-HET4.JPG	
DSC_0487-HET4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-085	CV1-Mashumbara 	Hermogeno-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0487-HET4.JPG	
DSC_0488-HET4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Apistogramma	aff. cruzi	CV1-086	CV1-Mashumbara 	Hermogeno-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0488-HET4.JPG	
DSC_0489-HET4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Hyphessobrycon	cf. margitae	CV1-087	CV1-Mashumbara 	Hermogeno-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0489-HET4.JPG	
DSC_0490-HET4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Knodus	caquetae	CV1-088	CV1-Mashumbara 	Hermogeno-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0490-HET4.JPG	
DSC_0491-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-089	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0491-HET5.JPG	
DSC_0492-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-090	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0492-HET5.JPG	
DSC_0493-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-091	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0493-HET5.JPG	
DSC_0494-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Moenkhausia	comma	CV1-092	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0494-HET5.JPG	
DSC_0495-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Moenkhausia	comma	CV1-093	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0495-HET5.JPG	
DSC_0496-HET5 DSC_0497-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Auchenipteridae	Tatia	dunni	CV1-094	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0497-HET5.JPG	
DSC_0496-HET5 DSC_0497-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Auchenipteridae	Tatia	dunni	CV1-094	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0497-HET5.JPG	
DSC_0498-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Auchenipteridae	Trachelyopterus	galeatus	CV1-095	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0498-HET5.JPG	
DSC_0499-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Auchenipteridae	Tatia	sp. 1	CV1-096	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0499-HET5.JPG	
DSC_0500-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Apistogramma	aff. cruzi	CV1-097	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0500-HET5.JPG	
DSC_0501-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Apistogramma	aff. cruzi	CV1-098	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0501-HET5.JPG	
DSC_0502-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Apistogramma	aff. cruzi	CV1-099	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0502-HET5.JPG	
DSC_0503-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Callichthyidae	Corydoras	aeneus	CV1-100	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0503-HET5.JPG	
DSC_0504-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Callichthyidae	Corydoras	aeneus	CV1-101	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0504-HET5.JPG	
DSC_0505-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Knodus	caquetae	CV1-102	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0505-HET5.JPG	
DSC_0506-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Knodus	caquetae	CV1-103	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0506-HET5.JPG	
DSC_0507-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Knodus	caquetae	CV1-104	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0507-HET5.JPG	
DSC_0508-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Hypopomidae	Brachyhypopomus	brevirostris	CV1-105	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0508-HET5.JPG	
DSC_0509-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Knodus	caquetae	CV1-106	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0509-HET5.JPG	
DSC_0510-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Loricariidae	Farlowella 	platorynchus	CV1-107	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0510-HET5.JPG	
DSC_0511-HET5	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Heptapteridae	Pimelodella	sp. 2	CV1-108	CV1-Mashumbara 	Hermogeno-T5	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0511-HET5.JPG	
DSC_0512-HET6	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Characidae	Moenkhausia	comma	CV1-109	CV1-Mashumbara 	Hermogeno-T6	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC_0512-HET6.JPG	
DSC-0239-CHT4	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/18/2018	Lebiasinidae	Pyrrhulina	cf. brevis	CV1-030	CV1-Mashumbara 	Chapintsa-T4	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC-0239-CHT4.JPG	
DSC-0456-HET3	Peces Morona Nov-2018/PECES CV1 Y CV2	Nikon 5300	11/20/2018	Cichlidae	Bujurquina	moriorum	CV1-065	CV1-Mashumbara 	Hermogeno-T3	Leo, Morgan, Antonio y Perciles 	Red de arrastre	DSC-0456-HET3.JPG	
DSC_0164 - DSC_0165	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T1-CV1QCH-01	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0164.JPG	Moenkhausia sp. 1
DSC_0164 - DSC_0165	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T1-CV1QCH-01	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0165.JPG	Moenkhausia sp. 1
DSC_0166 - DSC_0167	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	T1-CV1QCH-02	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0166.JPG	Laetacara flavilabris
DSC_0166 - DSC_0167	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	T1-CV1QCH-02	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0167.JPG	Laetacara flavilabris
DSC_0168 - DSC_0169	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T1-CV1QCH-03	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0168.JPG	Corydoras aeneus
DSC_0168 - DSC_0169	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T1-CV1QCH-03	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0169.JPG	Corydoras aeneus
DSC_0170 - DSC_0171	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	T1-CV1QCH-04	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0170.JPG	Laetacara flavilabris
DSC_0170 - DSC_0171	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Cichlidae	Laetacara	flavilabris	T1-CV1QCH-04	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0171.JPG	Laetacara flavilabris
DSC_0172 - DSC_0173	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T1-CV1QCH-05	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0172.JPG	Moenkhausia sp. 1
DSC_0172 - DSC_0173	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T1-CV1QCH-05	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0173.JPG	Moenkhausia sp. 1
DSC_0184 - DSC_0185	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T1-CV1QCH-06	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0184.JPG	Corydoras aeneus
DSC_0184 - DSC_0185	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T1-CV1QCH-06	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0185.JPG	Corydoras aeneus
DSC_0186 - DSC_0187	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T1-CV1QCH-07	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0186.JPG	Corydoras aeneus
DSC_0186 - DSC_0187	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T1-CV1QCH-07	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0187.JPG	Corydoras aeneus
DSC_0188 - DSC_0189	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	T1-CV1QCH-08	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0188.JPG	Bujurquina moriorum
DSC_0188 - DSC_0189	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	T1-CV1QCH-08	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0189.JPG	Bujurquina moriorum
DSC_0190 - DSC_0191	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T1-CV1QCH-09	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0190.JPG	Corydoras aeneus
DSC_0190 - DSC_0191	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	T1-CV1QCH-09	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0191.JPG	Corydoras aeneus
DSC_0192 - DSC_0193	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	T1-CV1QCH-10	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0192.JPG	Pyrrhulina cf. eleanorae
DSC_0192 - DSC_0193	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Lebiasinidae	Pyrrhulina	cf. eleanorae	T1-CV1QCH-10	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0193.JPG	Pyrrhulina cf. eleanorae
DSC_0194 - DSC_0195	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Synbranchidae	Synbranchus	marmoratus	T1-CV1QCH-11	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0194.JPG	Synbranchus marmoratus
DSC_0194 - DSC_0195	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Synbranchidae	Synbranchus	marmoratus	T1-CV1QCH-11	Chapintsa	T1-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0195.JPG	Synbranchus marmoratus
DSC_0196 - DSC_0197	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T2-CV1QCH-01	Chapintsa	T2-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0196.JPG	Moenkhausia sp. 1
DSC_0196 - DSC_0197	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T2-CV1QCH-01	Chapintsa	T2-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0197.JPG	Moenkhausia sp. 1
DSC_0198 - DSC_0199	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T2-CV1QCH-02	Chapintsa	T2-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0198.JPG	Moenkhausia sp. 1
DSC_0198 - DSC_0199	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T2-CV1QCH-02	Chapintsa	T2-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0199.JPG	Moenkhausia sp. 1
DSC_0200 - DSC_0201	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T2-CV1QCH-03	Chapintsa	T2-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0200.JPG	Moenkhausia sp. 1
DSC_0200 - DSC_0201	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Characidae	Moenkhausia	sp. 1	T2-CV1QCH-03	Chapintsa	T2-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0201.JPG	Moenkhausia sp. 1
DSC_0202 - DSC_0203	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	T2-CV1QCH-04	Chapintsa	T2-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0202.JPG	Erythrinus erythrinus
DSC_0202 - DSC_0203	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Erythrinidae	Erythrinus	erythrinus	T2-CV1QCH-04	Chapintsa	T2-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0203.JPG	Erythrinus erythrinus
DSC_0204 - DSC_0205	Morona 3ra entrada 2019,nov	Nikon D 3500	Wed Nov 20 00:00:00 EST 2019	Erythrinidae	Hoplias	malabaricus	T2-CV1QCH-05	Chapintsa	T2-30-50	Morgan, Leo, Peas y wilson 	Red de arrastre y red de mano	DSC_0204.JPG	Hoplias malabaricus
