Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Nombre cientifico	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name
DSC_1143-DSC_1144	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	Limatulichtys griseus	P1-CV2QKATI-24	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1144.JPG
DSC_1145-DSC_1146	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-25	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1145.JPG
DSC_1145-DSC_1146	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-25	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1146.JPG
DSC_1147-DSC_1148	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-26	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1147.JPG
DSC_1147-DSC_1148	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-26	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1148.JPG
DSC_1149-DSC_1150	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	Otocinclus macrospilus	P1-CV2QKATI-27	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1149.JPG
DSC_1149-DSC_1150	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	Otocinclus macrospilus	P1-CV2QKATI-27	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1150.JPG
DSC_1151-DSC_1152	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	Ochmacanthus reinhardtii	P1-CV2QKATI-28	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1151.JPG
DSC_1151-DSC_1152	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	Ochmacanthus reinhardtii	P1-CV2QKATI-28	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1152.JPG
DSC_1153-DSC_1154	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	Corydoras atropersonatus	P1-CV2QKATI-29	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1153.JPG
DSC_1153-DSC_1154	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	Corydoras atropersonatus	P1-CV2QKATI-29	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1154.JPG
DSC_1155-DSC_1156	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	Limatulichtys griseus	P1-CV2QKATI-30	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1155.JPG
DSC_1155-DSC_1156	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	Limatulichtys griseus	P1-CV2QKATI-30	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1156.JPG
DSC_1157-DSC_1158	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-31	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1157.JPG
DSC_1157-DSC_1158	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-31	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1158.JPG
DSC_1159-DSC_1160	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-32	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1159.JPG
DSC_1159-DSC_1160	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-32	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1160.JPG
DSC_1161-DSC_1162	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-33	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1161.JPG
DSC_1161-DSC_1162	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-33	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1162.JPG
DSC_1163-DSC_1164	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-34	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1163.JPG
DSC_1163-DSC_1164	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-34	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1164.JPG
DSC_1165-DSC_1166	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	Otocinclus macrospilus	P1-CV2QKATI-35	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1165.JPG
DSC_1165-DSC_1166	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	Otocinclus macrospilus	P1-CV2QKATI-35	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1166.JPG
DSC_1167-DSC_1168	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-36	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1167.JPG
DSC_1167-DSC_1168	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-36	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1168.JPG
DSC_1169-DSC_1170	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-37	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1169.JPG
DSC_1169-DSC_1170	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-37	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1170.JPG
DSC_1171-DSC_1172	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-38	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1171.JPG
DSC_1171-DSC_1172	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-38	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1172.JPG
DSC_1173-DSC_1174	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-39	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1173.JPG
DSC_1173-DSC_1174	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-39	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1174.JPG
DSC_1175-DSC_1176	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	Otocinclus macrospilus	P1-CV2QKATI-40	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1175.JPG
DSC_1175-DSC_1176	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	Otocinclus macrospilus	P1-CV2QKATI-40	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1176.JPG
DSC_1177-DSC_1178	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	Ochmacanthus reinhardtii	P1-CV2QKATI-41	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1177.JPG
DSC_1177-DSC_1178	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Trichomycteridae	Ochmacanthus	reinhardtii	Ochmacanthus reinhardtii	P1-CV2QKATI-41	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1178.JPG
DSC_1179-DSC_1180	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	Limatulichtys griseus	P1-CV2QKATI-42	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1179.JPG
DSC_1179-DSC_1180	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Limatulichtys	griseus	Limatulichtys griseus	P1-CV2QKATI-42	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1180.JPG
DSC_1181-DSC_1182	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-43	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1181.JPG
DSC_1181-DSC_1182	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Loricariidae	Otocinclus	hoppei	Otocinclus hoppei	P1-CV2QKATI-43	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1182.JPG
DSC_1183-DSC_1184	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	Corydoras atropersonatus	P1-CV2QKATI-44	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1183.JPG
DSC_1183-DSC_1184	Morona 3ra entrada 2019,nov	Nikon D 3500	Sat Nov 30 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	Corydoras atropersonatus	P1-CV2QKATI-44	Katira	PM-01	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1184.JPG
DSC_1197-DSC_1198	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P2-CV2QKATI-01	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1197.JPG
DSC_1197-DSC_1198	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P2-CV2QKATI-01	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1198.JPG
DSC_1199-DSC_1200	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	P2-CV2QKATI-02	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1199.JPG
DSC_1199-DSC_1200	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	P2-CV2QKATI-02	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1200.JPG
DSC_1201-DSC_1202	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	P2-CV2QKATI-03	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1201.JPG
DSC_1201-DSC_1202	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	P2-CV2QKATI-03	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1202.JPG
DSC_1203-DSC_1204	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	P2-CV2QKATI-04	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1203.JPG
DSC_1203-DSC_1204	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	P2-CV2QKATI-04	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1204.JPG
DSC_1205-DSC_1206	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-05	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1205.JPG
DSC_1205-DSC_1206	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-05	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1206.JPG
DSC_1207-DSC_1208	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-06	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1207.JPG
DSC_1207-DSC_1208	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-06	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1208.JPG
DSC_1209-DSC_1210	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Phenacogaster	sp. 1	Phenacogaster sp. 1	P2-CV2QKATI-07	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1209.JPG
DSC_1209-DSC_1210	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Phenacogaster	sp. 1	Phenacogaster sp. 1	P2-CV2QKATI-07	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1210.JPG
DSC_1211-DSC_1212	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-08	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1211.JPG
DSC_1211-DSC_1212	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-08	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1212.JPG
DSC_1213-DSC_1214	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Microschemobrycon	sp. 1	Microschemobrycon sp. 1	P2-CV2QKATI-09	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1213.JPG
DSC_1213-DSC_1214	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Microschemobrycon	sp. 1	Microschemobrycon sp. 1	P2-CV2QKATI-09	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1214.JPG
DSC_1215-DSC_1216	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	P2-CV2QKATI-10	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1215.JPG
DSC_1215-DSC_1216	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	P2-CV2QKATI-10	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1216.JPG
DSC_1217-DSC_1218	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Microschemobrycon	sp. 1	Microschemobrycon sp. 1	P2-CV2QKATI-11	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1217.JPG
DSC_1217-DSC_1218	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Microschemobrycon	sp. 1	Microschemobrycon sp. 1	P2-CV2QKATI-11	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1218.JPG
DSC_1219-DSC_1220	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-12	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1219.JPG
DSC_1219-DSC_1220	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-12	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1220.JPG
DSC_1221-DSC_1222	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Brachychalcinus	nummus	Brachychalcinus nummus	P2-CV2QKATI-13	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1221.JPG
DSC_1221-DSC_1222	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Brachychalcinus	nummus	Brachychalcinus nummus	P2-CV2QKATI-13	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1222.JPG
DSC_1223-DSC_1224	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Phenacogaster	sp. 1	Phenacogaster sp. 1	P2-CV2QKATI-14	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1223.JPG
DSC_1223-DSC_1224	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Phenacogaster	sp. 1	Phenacogaster sp. 1	P2-CV2QKATI-14	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1224.JPG
DSC_1225-DSC_1226	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P2-CV2QKATI-15	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1225.JPG
DSC_1225-DSC_1226	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P2-CV2QKATI-15	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1226.JPG
DSC_1227-DSC_1228	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-16	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1227.JPG
DSC_1227-DSC_1228	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-16	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1228.JPG
DSC_1229-DSC_1230	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-17	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1229.JPG
DSC_1229-DSC_1230	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Knodus	kaquetae	Knodus kaquetae	P2-CV2QKATI-17	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1230.JPG
DSC_1231-DSC_1232	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P2-CV2QKATI-18	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1231.JPG
DSC_1231-DSC_1232	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P2-CV2QKATI-18	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1232.JPG
DSC_1233-DSC_1234	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	sp. 1	Characidium sp. 1	P2-CV2QKATI-19	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1233.JPG
DSC_1233-DSC_1234	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Crenuchidae	Characidium	sp. 1	Characidium sp. 1	P2-CV2QKATI-19	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1234.JPG
DSC_1235-DSC_1236	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Crenicichla	reticulata	Crenicichla reticulata	P2-CV2QKATI-20	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1235.JPG
DSC_1235-DSC_1236	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Crenicichla	reticulata	Crenicichla reticulata	P2-CV2QKATI-20	Katira	PM-02	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1236.JPG
DSC_1237-DSC_1238	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-01	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1237.JPG
DSC_1237-DSC_1238	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-01	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1238.JPG
DSC_1239-DSC_1240	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-02	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1239.JPG
DSC_1239-DSC_1240	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-02	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1240.JPG
DSC_1241-DSC_1242	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-03	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1241.JPG
DSC_1241-DSC_1242	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-03	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1242.JPG
DSC_1243-DSC_1244	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Crenicichla	lucius	Crenicichla lucius	P3-CV2QKATI-04	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1243.JPG
DSC_1243-DSC_1244	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Crenicichla	lucius	Crenicichla lucius	P3-CV2QKATI-04	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1244.JPG
DSC_1245-DSC_1246	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P3-CV2QKATI-05	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1245.JPG
DSC_1245-DSC_1246	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Cichlidae	Bujurquina	huallagae	Bujurquina huallagae	P3-CV2QKATI-05	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1246.JPG
DSC_1247-DSC_1248	Morona 3ra entrada 2019,nov	Nikon D 3500	Sun Dec 01 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	P3-CV2QKATI-06	Katira	PM-03	Leo, Morgan, Esau, Perciles	Red de arrastre	DSC_1247.JPG
